Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Malawi,MWI,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,300466898,383291122.8,450740548.8,486519035.5,391042509.6,336993784.3,343984178.6,303669218.6,319935470.1,284620702.8,321223501.6,450903691.2,436053438,548722950.6,772300626.5,753786398.7,600302763.4,630856284.7,660188730,773292992.5,917855167.6,662141173.3,759725761.5,629091353.9,643619498.9,795132165.9,912162430.1,1055943004,1309332135,1319936772,1537955326,2006964980,2237502044,2642513117,2882265058,2554547379,2957655514,3014145207,2512660590,2405256629,2847947272,2992882690,3265650982,3208346070,3581763763,
Malawi,MWI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,984.5,1027,876.7,1076.8,856.5,905.2,1381.3,995.3,967.3,888.4,1133.4,1149.8,1104,1133.1,1014.9,1110.2,1298.8,1246.8,1175,1187.4,1121.9,1169.1,1146.2,1180.6,1169,1076.1,1001.8,1156.4,1179.4,991.5,1141,481.6,1488.8,896.4,1309.2,1390.6,1054.4,1322.1,1745.4,1675.5,1175.5,1045.7,1209,1020.6,777.8,1444.7,2467,1598.7,2124.3,1906.9,2094.3,2087.1,2068.8,2218.1,1590.6,1347.4,1903.1,1531.2,1874,2004.4,2319.1,2008.9
Malawi,MWI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,9.48,10.18,9.84,10.43,11.13,11.27,12.91,12.16,12.4,12.05,14.51,15.36,16.17,16.07,15.94,16.97,18.71,18.97,18.85,18.44,19.1,20.19,19.07,19.92,20.35,20.43,20.15,21.31,21.29,21.48,27.9,21.92,29.27,23.87,28.45,32.34,31.49,36.22,40.02,46.46,48.74,39.11,44.78,47.37,40.38,54.45,61.84,62.75,73.64,72.95,75.16,77.3,90.3,105.77,98.75,95.49,111.86,115.07,125.13,129.48,133.78,
Malawi,MWI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94071.95924,,,,,,,,,,93943.4831,,,,,,,,,,,,,,,93702.75745,,,,,,,
Malawi,MWI,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,,41.79104614,,33.83084488,,22.38805962,27.86069679,24.51922989,24.51922989,32.69230652,33.65384674,33.65384674,36.01895905,34.59715652,32.39436722,34.74178314,36.15023422,38.91625595,39.40886688,38.91625595,37.93103409,36.40776825,35.74879074,38.64734268,41.06280136,41.54589462
Malawi,MWI,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,41.32231405,28.24074074,26.76056338,29.45736434,26.342711,39.11564626,24.85207101,28.0104712,27.57847534,39.30481283,31.57894737,27.81725888,41.56769596,42.6,30.64814815,29.21129503,22.74450341,60.09657594,72.40725697,70.94474153,72.74806888,76.87575804,78.12843251,74.32235328,56.36322875,67.33199544,42.96306551,46.27229851,45.02968489,41.10080147,41.32954355,42.68715767,44.09856813,41.25413065,38.18684746,31.11096072,27.09939421,31.20964624,31.41553491,24.0071715,20.94510028,22.25233706,12.99234191,6.996190246,7.04507678,
Malawi,MWI,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,13400845.8,25600149.21,34766517.07,31769656.08,43672556.77,27853857.91,28771752.63,27027409.48,25943858.12,20095930.31,28387193.17,38457021.03,30512506.84,36645048.12,38525851.11,28501845.72,29958355.84,26074798.5,24162931.31,36646387.4,38811919.72,31522946.57,49237380.89,34289495.11,43641682.64,49414517.25,49551923.06,52386831.12,64956182.96,62148507.3,69933515.53,71588248.55,74890591.61,75398405.8,80935242.14,99869060.47,106015890.2,103798680.5,110243841.4,108921290.7,193538780.1,220449301.9,301271800.4,376713248.5,389975998.1,
Malawi,MWI,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,,,,,36100000,,38800000,51700000,41800000,52766000,59150000,72075000,81251000,99349000,119204000,136833000,166140000,204692000,181255000,232739000,294876000,277475000.5,235227001,229260000.8,307570001,227482000,222408000,311374883.5,302993693.6,275847919.4,418651973.7,481892490.4,509938255.1,414703675.2,471053738.7,421030000,460252954.2,537300471.1,477108194.6,481291999.9,380240150,451579070,377466201,503448713,459457995,500453546,668227263,873766309,887839944,1182820292,1067545276,1423424458,1183249243,1209090145,1343283261,1079520652,1023797429,889269924,886694271,919441710,771605816,,
Malawi,MWI,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,,,,,,,,,,,,0.047173084,0.223997243,0.394568642,,,,,,,,,,,,,,,,,0.019225525,3.058959305,1.128835418,1.635013375,2.34328559,0.714675914,2.686427237,3.069222657,4.979928218,1.95118792,4.634638399,11.78631884,7.827493143,5.057959896,5.120134431,3.480656324,5.368440796,2.590619685,3.223718103,7.100737666,9.661703285,4.838280852,6.92561677,1.229418837,4.882781607,6.221279591,3.378135461,7.050510909,6.464822191,8.438662196,4.437504655,,
Malawi,MWI,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,,,,,1.385041551,,,0.967117988,,,,0.761706556,0.783990351,1.055873738,0.039428207,0.067966061,0.027687492,0.41379243,0.626189622,1.60222395,0.872909291,1.190377509,1.410977475,1.04161214,1.210131023,0.241337776,0.786392576,1.458966872,1.086774442,1.014832983,1.469402317,4.802175004,2.905768895,4.539174618,3.417868115,5.042396029,6.250699179,10.23185276,9.147523633,8.803410337,12.35968585,17.39491115,15.78517331,11.78033005,11.02875204,12.51311186,14.26587709,13.33795293,16.06817805,25.33502359,20.8850401,18.74918704,25.32979816,18.70797632,17.48035852,24.46402637,19.4387513,20.50757965,21.31564387,24.09115245,24.12358683,,
Malawi,MWI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,0.203366555,0.111341672,0.261595697,0.22184024,0.379133726,0.220717209,0.099946057,0.088113125,0.126431752,0.102170542,0.020966515,0.012270218,0.026708243,0.027562436,0.02385116,0.04175769,0.019013996,0.022244927,0.016771157,0.00467254,0.042383197,0.025586664,,,0.030359179,0.022371609,,,0.196309511,0.126760791,0.062608169,0.130536709,0.029125873,0.052923111,0.216157816,0.242545939,0.269744708,0.103044705,0.321710247,0.195519484,0.103519815,0.015841591,0.021169404,0.787664435,9.787592889,8.817171545,10.96381958,11.37402045,3.018771071,0.177886221,1.037002624,0.229142663,0.520621162,0.352027472,0.553708231,1.015250002,1.272101274
Malawi,MWI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,0,0,0.012252133,0.049499375,0.056513711,0.056680278,0.065208345,0.059895587,0.038529689,0.031965768,0.034512111,0.026043874,0.041374681,0.027979229,0.021095763,0.034305123,0.025672833,0.040242791,0.028934788,0.020129264,0.024738319,0.000431259,,,0.002635951,0.002511488,,,0.020390314,0.079504643,0.371911249,0.688816989,0.116134225,0.274353251,0.175344634,0.136570605,0.017754682,0.113642391,0.299259343,0.020444015,0.147388674,0.038087876,0.027252756,0.113743766,0.194092632,0.09856526,0.092046172,0.036552744,0.042371121,0.104381619,0.09794204,0.186801735,0.065802818,0.151161718,0.155298014,0.023117083,0.004742397
Malawi,MWI,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,46.24843053,35.31062989,32.11290883,33.10967068,45.10250978,45.96220055,44.89873952,46.15048838,45.57702749,39.02058474,50.78103561,52.5655669,52.87799391,50.63637752,57.07685043,55.54905293,62.53052875,66.99628311,66.18960696,66.82253247,58.22215751,69.92055833,68.80334767,88.25557474,78.19270937,78.02641914,93.63663806,109.8752129,99.83426393,119.7538301,102.774809,119.8429188,106.0681173,111.7551865,123.1853239,100,93.65494415,80.88652552,80.02026121,87.37518486,75.83521631,89.75281475,
Malawi,MWI,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,86.80490104,81.23138034,79.00735294,81.71034483,81.37747336,79.98459168,79.0206529,81.83316683,81.62809582,79.48950185,82.33921816,83.2261247,84.05672203,81.77883959,77.5532873,81.2859366,84.71703057,71.94705125,66.80234947,58.51647266,52.51562952,60.60148365,60.38200585,52.7543929,57.40207381,50.09576705,27.9234655,24.08970486,30.91464888,31.09611,26.92304774,32.53377721,38.78795844,41.95754586,40.64452831,29.61705208,26.42191091,26.12331643,27.74918738,29.10988427,26.61331315,26.20213489,22.01413235,14.94000507,15.4666372,
Malawi,MWI,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,49.02912621,43.9800995,39.55613577,32.78271919,33.00142248,35.62423749,37.79098774,30.77804883,34.95338058,40.65171836,42.40700032,39.69609459,39.35907531,42.51577576,42.1226326,46.16226642,43.72114223,42.34048547,46.34428123,49.44857943,51.79512577,47.32758192,37.55271185,42.64463087,43.69999986,51.54946934,42.08270161,43.46728579,45.56309443,52.12580591,52.83735989,45.08034075,65.71497901,67.35780006,68.36280802,68.03467866,53.2194088,57.39736618,57.86209454,58.45227112,58.67560964,62.96868707,61.51361751,55.61372751,60.33403416,58.715127,44.58287541,40.89819291,41.30261869,43.69315778,40.83250607,32.34632519,33.02252773,28.29564156,28.77503627,26.55016401,30.36352631,,
Malawi,MWI,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,,,,,2.669902913,2.570480929,1.566579634,1.65184244,1.137980085,2.140559725,2.375670081,2.554061738,2.870429639,2.917015926,2.284473352,2.552677471,1.159263904,1.693818287,1.58545081,1.713841992,1.21561567,1.338151253,1.741211421,1.562865146,0.833438052,1.1696052,0.821514942,,0.456652708,0.98157629,0.808029315,1.080861195,1.456048661,2.339790793,2.765674619,3.966181152,3.050338838,3.043473882,2.672101629,4.101405044,5.433979102,5.869609472,4.077597381,5.010280947,6.36954041,4.770834998,4.195603341,5.128428119,4.949258982,5.290383043,7.865213844,11.81250966,8.522157722,8.191647874,12.17770165,10.74790489,11.91614051,11.32773244,9.77246804,9.24923092,10.01656661,,
Malawi,MWI,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,0.242718447,,,,,,,0.242108545,0.259896504,0.187203129,0.315099773,0.063996928,0.073395744,0.167763802,0.168256742,0.238715495,0.18687755,0.213586763,0.208711559,0.215446178,0.073919118,,,,0.064362728,0.188090734,0.905129455,0.158419971,0.280481533,0.628569417,1.613135376,5.094208792,0.599538138,0.629946924,1.092775907,1.31617343,3.959178908,4.188304199,2.343970239,3.931424576,3.970284598,4.097317218,3.767878117,4.601560234,4.867329576,7.66920435,11.415397,11.01317273,12.81708229,11.57249454,12.39438791,16.35603543,14.28948517,17.62756279,17.93075966,22.06616994,22.98498013,,
Malawi,MWI,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,,,,1.213592233,,,0.762388818,,,,1.444397572,0.849869281,0.30036323,0.016500157,0.008799578,0.001458194,0.010644911,,,,,,,,,,,0.000424556,,,0.008961532,0.143815276,0.000581595,0.002361574,0.572906155,0.466212741,0.52335337,0.020757483,0.029386069,1.091790457,2.133342584,6.512083725,4.286241829,3.637598913,3.640676132,6.478823408,8.834944898,5.9825449,5.073364917,6.178201079,6.465864543,8.442131505,8.37390534,7.291246133,13.83027896,15.92689552,14.21593736,16.895808,14.46930643,10.63175714,,
Malawi,MWI,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.946903717,6.637697653,4.083371913,3.259654835,3.527128978,3.536841595,3.964513052,3.489346741,3.100295892,5.276520055,5.150990398,3.53594479,3.531349191,2.148826125,3.374466499,3.330721237,2.513450383,4.009054113,3.36576802,6.342695491,3.328328839,,
Malawi,MWI,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,38.91342376,40.85909495,36.96775257,36.96775257,36.31919551,31.77929607,37.61630964,43.4533232,48.6417797,49.29033677,55.12735033,56.42446446,58.37013564,55.12735033,66.80137746,68.74704865,68.09849159,68.09849159,62.91003508,63.55859215,64.85570627,63.10934697,63.46214586,67.35609052,72.93692729,78.01964039,82.02375153,91.16902899,110.8886666,101.8301892,105.6009597,117.8767298,116.5570975,115.5112789,114.1831698,100,95.63275041,98.30245416,104.5715283,102.6218016,102.7251473,114.8153935,
Malawi,MWI,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05,,21.14,21.23,16.68,,12.36,12.4,,12.41,,,13.15,,12.69,12.69,14.53,14.94,14.88,15.32,15.64,15.63,14.84,,,14.86,14.88,,
Malawi,MWI,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.53,65.53,65.53,,66.17,66.17,,65.51,,,65.51,,65.83,65.83,65.83,65.83,65.83,65.83,68.69,68.69,68.69,,,68.77,68.77,,
Malawi,MWI,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74,,26.66,25.27,19.98,,13.39,13.1,,13.13,,,13.31,,12.98,12.91,12.67,13.15,12.73,12.43,12.57,12.56,12.37,,,12.41,12.41,,
Malawi,MWI,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.24,34.25,34.25,,34.16,34.16,,33.44,,,33.44,,32.1,32.1,32.1,32.1,32.1,32.1,34.04,34.04,34.04,,,33.93,33.93,,
Malawi,MWI,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.96,,28.28,26.46,20.92,,13.67,13.28,,13.33,,,13.35,,13.05,12.96,12.09,12.55,12.06,11.55,11.49,11.48,11.5,,,11.54,11.53,,
Malawi,MWI,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13,25.14,25.14,,24.98,24.98,,24.04,,,24.04,,22,22,22,22,22,22,21.95,21.95,21.95,,,21.76,21.76,,
Malawi,MWI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000,64000000,81000000,49000000,52000000,53000000,52000000,86000000,70000000,70000000,84000000,85000000,79000000,86000000,91000000,90000000,92000000,96000000,90000000,106000000,121000000,100000000,120000000,174000000,195000000,119000000,,
Malawi,MWI,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,5000000,4000000,1000000,4000000,4000000,15000000,12000000,12000000,13000000,19000000,19000000,14000000,12000000,13000000,14000000,5000000,4000000,4000000,4000000,4000000,4000000,4000000,6000000,7000000,5000000,,
Malawi,MWI,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192000,194000,207000,220000,254000,228000,266000,383000,424000,427000,438000,638000,735000,742000,755000,746000,767000,770000,795000,819000,805000,849000,837000,871000,,,,
Malawi,MWI,Urban population growth (annual %),SP.URB.GROW,,4.607699555,4.648151284,4.696955697,4.686888389,4.669537582,4.672541911,6.975184151,7.237274434,7.208012044,7.194023317,7.216448089,7.280821074,7.326672661,7.404520523,7.472853816,7.569331331,7.760466597,6.294279522,6.068829215,6.211772197,6.27648576,6.302148694,6.28367526,6.211895779,6.133299473,5.971384856,7.05770363,8.098988046,7.473882321,6.679275307,5.78683838,5.609388573,4.136952556,1.510768718,2.533342676,4.658359005,4.641653262,4.760657799,3.180104492,2.905049954,2.971537957,3.05102802,3.142659742,3.236553601,3.335982869,3.399518167,3.433612837,3.472929194,3.575524334,3.634122455,3.684358982,3.721889219,3.776027664,3.823120391,3.874891639,3.893951083,3.947742318,4.010947456,4.072457958,4.128184959,4.13757318,4.156925538
Malawi,MWI,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,67.2,,,,,,
Malawi,MWI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.8158804,51.81367313,51.81599593,51.81535062,51.80909697,51.79882013,51.78669092,51.77291014,51.75361025,51.73175066,51.71035867,51.68757696,51.66285174,51.63451949,51.6008242,51.56866217,51.54509945,51.52709191,51.51020605,51.49236873,51.47408745,51.4567038,51.44017545,51.42395843,51.40673078,51.38806449,51.37061923,51.3387005,51.31769715,51.32103419,51.32427606,51.32799557,51.33165998,51.33608645,51.34187917,51.32298462,51.27966288,51.23858069,51.20917337,51.24964051,51.33661348,51.40580536,51.46765692,51.52521537,51.57843527,51.62731051,51.66996016,51.69804845,51.68651714,51.64664046,51.6077199,51.57280154,51.54269064,51.5167046,51.49651966,51.47768969,51.45775871,51.43952293,51.42240399,51.40627424,51.3922261,51.37795151,51.36139762
Malawi,MWI,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.49596024,,,50.4668808,,,,,,,,,,,,
Malawi,MWI,Age dependency ratio (% of working-age population),SP.POP.DPND,84.60022023,83.96583612,83.46483766,83.40907806,83.65947192,84.2367131,85.17811196,86.11220987,87.02377939,87.89307626,88.65779302,89.25860597,89.73074962,90.12511659,90.46633135,90.80071436,91.13464521,91.36886229,91.81853485,92.6394215,93.6004122,94.63819528,95.68161018,96.63991522,97.42848096,98.05762652,98.53238273,98.88153018,99.0457387,99.04999455,98.99454164,98.8696396,98.67602595,98.40511598,98.03483856,97.40946388,96.60675267,95.89347153,95.43361767,95.59731389,96.17098097,96.78805459,97.59619875,98.46769949,99.31835989,100.180098,100.9392211,101.4735505,101.6892503,101.6750149,101.4934151,101.1287895,100.5517304,99.67385108,98.50498143,97.06272116,95.35944512,93.45608266,91.40807966,89.23883456,86.97433595,84.68543271,82.48616977
Malawi,MWI,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.444323831,0.443687678,0.443109837,0.442506413,0.441733852,0.440590098,0.439345283,0.438331117,0.436974125,0.434723927,0.431661215,0.427962298,0.423200701,0.418608992,0.416815985,0.417396343,0.420175801,0.425710174,0.436595566,0.448421447,0.455035975,0.456449752,0.453912437,0.451679035,0.454467642,0.463633608,0.475731617,0.511464382,0.537912685,0.537386792,0.539668237,0.544247839,0.550923394,0.55612752,0.554945508,0.559651616,0.569085331,0.568557456,0.558412292,0.5637829,0.585486586,0.602620836,0.618660329,0.633565516,0.6456075,0.653304108,0.656884145,0.65438417,0.634687949,0.604330567,0.578034926,0.555643492,0.536710385,0.520700667,0.506650892,0.493851869,0.48218865,0.471584116,0.462316462,0.454787815,0.447229879,0.436230715,0.422157046
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.953648372,2.937050076,2.917780785,2.897593196,2.881593921,2.870389584,2.864811762,2.866126794,2.867242127,2.85919477,2.84124311,2.813296294,2.777365619,2.740851669,2.712750588,2.699914002,2.700457585,2.711676694,2.778951522,2.902603265,3.029732253,3.15456194,3.278377176,3.394626509,3.494242371,3.574389665,3.625007096,3.818144495,3.909697803,3.775078831,3.663058399,3.564969977,3.476420159,3.39352728,3.311909202,3.304346846,3.362252641,3.399476328,3.396091258,3.491443901,3.671460428,3.799881701,3.912092653,4.018960181,4.116174544,4.194267348,4.247408002,4.257686454,4.153974004,3.981059564,3.833138628,3.705473504,3.592044811,3.480273405,3.371435426,3.261089248,3.148692145,3.046767026,2.954417774,2.871059728,2.788998734,2.698272808,2.608663286
Malawi,MWI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.105348573,3.091730767,3.076624148,3.060376298,3.047204166,3.037906316,3.033925698,3.036499777,3.037714791,3.029042666,3.010419678,2.981144899,2.943451466,2.90506936,2.875545099,2.864422827,2.871905389,2.894518238,2.969858089,3.095781768,3.224867029,3.351659153,3.477039823,3.595455284,3.697404619,3.780746607,3.837413841,4.011077575,4.096854678,3.990229474,3.900124669,3.819320696,3.744434788,3.672358765,3.599359536,3.588831219,3.634331113,3.66148295,3.652654816,3.769714777,3.990780579,4.154855826,4.300744987,4.440718649,4.569648162,4.676961058,4.756275741,4.787504579,4.692288625,4.517971628,4.367053999,4.235677576,4.118349704,4.001236034,3.888367318,3.771576026,3.648516456,3.537138264,3.436060216,3.344351657,3.255961219,3.160248879,3.065630115
Malawi,MWI,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.697170885,1.700653527,1.716036599,1.732821429,1.732171844,1.711903594,1.672130231,1.614647529,1.555945138,1.517069209,1.506538385,1.519352359,1.54952509,1.592477081,1.644063899,1.696426512,1.752465525,1.814120895,1.875523666,1.919600765,1.935867514,1.923777805,1.884978091,1.834088416,1.790124417,1.759395861,1.737620195,1.751153969,1.758938816,1.73032457,1.697383074,1.663724278,1.632792556,1.606207745,1.583892391,1.578977519,1.589475415,1.598047338,1.598314584,1.604505029,1.617510888,1.623208875,1.625917607,1.628204242,1.631244877,1.633799146,1.632297243,1.619557291,1.573460728,1.502556981,1.422763942,1.337897584,1.262368043,1.207052492,1.167986485,1.142324068,1.130294793,1.123131092,1.119255031,1.119199149,1.120152997,1.118263225,1.115093703
Malawi,MWI,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.492426005,2.512588547,2.561340381,2.631612611,2.716836095,2.804956689,2.901277477,3.010153633,3.110195757,3.171838869,3.190021601,3.164053524,3.094798615,3.006738589,2.933044443,2.886077444,2.861802502,2.857478447,2.858365168,2.852329,2.840070259,2.82764089,2.817602114,2.809253142,2.801029257,2.79160822,2.783221043,2.749992692,2.728019277,2.738991139,2.747226715,2.750621287,2.748137191,2.741611809,2.734148982,2.728285123,2.720748254,2.701550155,2.646075249,2.561065811,2.454388244,2.331498191,2.218333436,2.134141919,2.073433475,2.031684127,2.00839642,1.988549178,1.971600171,1.960156575,1.952958057,1.946153073,1.939530648,1.933459204,1.926301867,1.919696222,1.919096744,1.928124148,1.949639323,1.986460692,2.038687054,2.104024486,2.182408398
Malawi,MWI,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.777720592,4.743339158,4.642014613,4.511811808,4.403713903,4.337635902,4.307707003,4.31015945,4.332414763,4.357201258,4.375937025,4.394191445,4.413485026,4.430931999,4.442978708,4.447809524,4.446683459,4.442513594,4.429523411,4.406665202,4.381385842,4.355317056,4.330016258,4.310047259,4.300541141,4.300268824,4.302382701,4.284162898,4.224700436,4.138691065,4.022428336,3.884788771,3.763065565,3.68820758,3.652191957,3.644363078,3.6614003,3.680378047,3.69773168,3.676500413,3.62063097,3.562939991,3.496131122,3.419192217,3.333366058,3.245557048,3.167356011,3.111824423,3.10453988,3.14198091,3.203382763,3.286600138,3.390898943,3.513883227,3.653464228,3.809097396,3.976676038,4.147765902,4.310069087,4.455069655,4.579239641,4.6726124,4.726554861
Malawi,MWI,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.303495099,6.336036892,6.367802197,6.3962751,6.41766041,6.430971597,6.437296787,6.438003371,6.433265482,6.424544331,6.416735077,6.412254854,6.411295046,6.418595335,6.440958916,6.476104348,6.51204182,6.534136497,6.462271185,6.302997768,6.09680472,5.865188949,5.669792513,5.557024387,5.509454511,5.511049793,5.557498882,5.59718777,5.650628926,5.730263669,5.804768859,5.862897233,5.899919917,5.914029872,5.900341454,5.867997829,5.834264324,5.801597735,5.771940876,5.723756753,5.678558357,5.671164415,5.694671903,5.746623285,5.828746078,5.943356757,6.087641124,6.255596031,6.437618388,6.607767933,6.744374932,6.834406092,6.868338014,6.847873416,6.777430823,6.668572781,6.536292299,6.391972388,6.277432914,6.212219516,6.1806769,6.190951111,6.245739865
Malawi,MWI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.093178189,9.098927298,9.105397757,9.120978226,9.156363487,9.210611098,9.26535005,9.290124179,9.197473378,9.001280369,8.730517096,8.41148539,8.131435407,7.960771469,7.876946826,7.859683982,7.906492669,7.969070207,8.030802221,8.090545948,8.151486635,8.20007643,8.236610585,8.260959156,8.267034896,8.253139553,8.226057141,8.231820751,8.220531061,8.164748313,8.123375014,8.099154314,8.097864974,8.125297627,8.189688178,8.332713744,8.541774331,8.764660911,8.971310449,9.178269344,9.382406764,9.534528959,9.62342639,9.64802295,9.60560694,9.500019489,9.346959653,9.158417607,8.969559925,8.820599727,8.719501922,8.674789828,8.693091074,8.729693736,8.76587933,8.830477305,8.913628337,9.006285197,9.116525132,9.246890509,9.37958062,9.517294329,9.670845768
Malawi,MWI,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,53.78255557,53.93718249,54.04577063,54.01744334,53.87938734,53.66731389,53.38829645,53.11688854,52.85934809,52.61777761,52.40739219,52.24450524,52.11758721,52.01349663,51.92818893,51.84609568,51.76237981,51.70555193,51.58214636,51.34438388,51.05949828,50.74857728,50.43352978,50.14162273,49.89859827,49.70323321,49.55560209,49.43870825,49.36504436,49.34359819,49.35619697,49.40111527,49.47411719,49.5724893,49.69810506,49.92602511,50.22707076,50.48844831,50.65481819,50.65057049,50.5411924,50.40476871,50.21183123,50.00634001,49.81005084,49.60638956,49.42237349,49.28681844,49.20945097,49.17720734,49.19235726,49.25582451,49.37408401,49.56740207,49.83481155,50.17297378,50.58196284,51.05381029,51.57817005,52.15310752,52.77484569,53.42450986,54.06786553
